# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
1606          	smoothSolver	9.945320e-06	7.425850e-07	2	2.146420e-05	1.657440e-06	2	false	smoothSolver	3.052350e-05	3.678830e-07	2	true	GAMG	2.366880e-04	2.258580e-06	5	true	smoothSolver	3.188230e-06	1.980270e-07	1	true
1607          	smoothSolver	9.571680e-06	7.400330e-07	2	2.075950e-05	1.647420e-06	2	false	smoothSolver	3.034150e-05	3.666730e-07	2	true	GAMG	1.413680e-04	1.396190e-06	6	true	smoothSolver	3.034140e-06	1.918940e-07	1	true
1608          	smoothSolver	9.522760e-06	7.378400e-07	2	2.028300e-05	1.640140e-06	2	false	smoothSolver	3.022700e-05	3.655150e-07	2	true	GAMG	2.659820e-04	2.145530e-06	6	true	smoothSolver	3.025390e-06	1.901630e-07	1	true
1609          	smoothSolver	9.457800e-06	7.353480e-07	2	2.055170e-05	1.646810e-06	2	false	smoothSolver	3.013500e-05	3.644540e-07	2	true	GAMG	3.787510e-04	2.028930e-06	6	true	smoothSolver	3.001700e-06	1.919330e-07	1	true
1610          	smoothSolver	9.913670e-06	7.401810e-07	2	2.220130e-05	1.660690e-06	2	false	smoothSolver	3.064530e-05	3.636730e-07	2	true	GAMG	4.856640e-04	3.707850e-06	6	true	smoothSolver	4.754330e-06	2.141460e-07	1	true
1611          	smoothSolver	9.782470e-06	7.291520e-07	2	2.102430e-05	1.621440e-06	2	false	smoothSolver	3.005350e-05	3.623210e-07	2	true	GAMG	2.361890e-04	2.240170e-06	5	true	smoothSolver	3.142760e-06	1.937710e-07	1	true
1612          	smoothSolver	9.408720e-06	7.265930e-07	2	2.032590e-05	1.611900e-06	2	false	smoothSolver	2.987650e-05	3.611660e-07	2	true	GAMG	1.408830e-04	1.394090e-06	6	true	smoothSolver	2.988900e-06	1.876630e-07	1	true
1613          	smoothSolver	9.359630e-06	7.243970e-07	2	1.985240e-05	1.604910e-06	2	false	smoothSolver	2.976660e-05	3.600590e-07	2	true	GAMG	2.655160e-04	2.125310e-06	6	true	smoothSolver	2.980440e-06	1.859600e-07	1	true
1614          	smoothSolver	9.294610e-06	7.219060e-07	2	2.012420e-05	1.611870e-06	2	false	smoothSolver	2.967880e-05	3.590470e-07	2	true	GAMG	3.782970e-04	2.041970e-06	6	true	smoothSolver	2.956990e-06	1.877540e-07	1	true
1615          	smoothSolver	9.750350e-06	7.267370e-07	2	2.177850e-05	1.626170e-06	2	false	smoothSolver	3.019360e-05	3.583110e-07	2	true	GAMG	4.852310e-04	3.673350e-06	6	true	smoothSolver	4.709450e-06	2.099810e-07	1	true
1616          	smoothSolver	9.618970e-06	7.157030e-07	2	2.060890e-05	1.587450e-06	2	false	smoothSolver	2.960600e-05	3.570050e-07	2	true	GAMG	2.357020e-04	2.226780e-06	5	true	smoothSolver	3.098420e-06	1.896320e-07	1	true
1617          	smoothSolver	9.245120e-06	7.131470e-07	2	1.991590e-05	1.578340e-06	2	false	smoothSolver	2.943330e-05	3.558930e-07	2	true	GAMG	1.403880e-04	1.392390e-06	6	true	smoothSolver	2.944900e-06	1.835500e-07	1	true
1618          	smoothSolver	9.195960e-06	7.109540e-07	2	1.944520e-05	1.571640e-06	2	false	smoothSolver	2.932710e-05	3.548220e-07	2	true	GAMG	2.650570e-04	2.098990e-06	6	true	smoothSolver	2.936710e-06	1.818720e-07	1	true
1619          	smoothSolver	9.130920e-06	7.084650e-07	2	1.972250e-05	1.579030e-06	2	false	smoothSolver	2.924280e-05	3.538430e-07	2	true	GAMG	3.778670e-04	2.055150e-06	6	true	smoothSolver	2.913500e-06	1.836890e-07	1	true
1620          	smoothSolver	9.586560e-06	7.133010e-07	2	2.138220e-05	1.593790e-06	2	false	smoothSolver	2.976100e-05	3.531400e-07	2	true	GAMG	4.848620e-04	3.643980e-06	6	true	smoothSolver	4.665710e-06	2.059300e-07	1	true
1621          	smoothSolver	9.455120e-06	7.022650e-07	2	2.021740e-05	1.555450e-06	2	false	smoothSolver	2.917700e-05	3.518700e-07	2	true	GAMG	2.352640e-04	2.220350e-06	5	true	smoothSolver	3.055290e-06	1.856090e-07	1	true
1622          	smoothSolver	9.081270e-06	6.997150e-07	2	1.953030e-05	1.546780e-06	2	false	smoothSolver	2.900750e-05	3.507920e-07	2	true	GAMG	1.399260e-04	1.390500e-06	6	true	smoothSolver	2.902020e-06	1.795530e-07	1	true
1623          	smoothSolver	9.032090e-06	6.975280e-07	2	1.906320e-05	1.540410e-06	2	false	smoothSolver	2.890440e-05	3.497500e-07	2	true	GAMG	2.646130e-04	2.070010e-06	6	true	smoothSolver	2.894070e-06	1.778980e-07	1	true
1624          	smoothSolver	8.967030e-06	6.950460e-07	2	1.934680e-05	1.548320e-06	2	false	smoothSolver	2.882270e-05	3.487940e-07	2	true	GAMG	3.774710e-04	2.067820e-06	6	true	smoothSolver	2.871050e-06	1.797380e-07	1	true
1625          	smoothSolver	9.422670e-06	6.998870e-07	2	2.101200e-05	1.563510e-06	2	false	smoothSolver	2.934340e-05	3.481040e-07	2	true	GAMG	4.845010e-04	3.619060e-06	6	true	smoothSolver	4.622910e-06	2.019900e-07	1	true
1626          	smoothSolver	9.291170e-06	6.888510e-07	2	1.985100e-05	1.525540e-06	2	false	smoothSolver	2.876160e-05	3.468410e-07	2	true	GAMG	2.348370e-04	2.219780e-06	5	true	smoothSolver	3.013140e-06	1.816970e-07	1	true
1627          	smoothSolver	8.917420e-06	6.863090e-07	2	1.916940e-05	1.517300e-06	2	false	smoothSolver	2.859390e-05	3.457740e-07	2	true	GAMG	1.394970e-04	1.386020e-06	6	true	smoothSolver	2.860190e-06	1.756620e-07	1	true
1628          	smoothSolver	8.868260e-06	6.841290e-07	2	1.870780e-05	1.511290e-06	2	false	smoothSolver	2.849220e-05	3.447390e-07	2	true	GAMG	2.642360e-04	2.039380e-06	6	true	smoothSolver	2.852480e-06	1.740280e-07	1	true
1629          	smoothSolver	8.803200e-06	6.816570e-07	2	1.899690e-05	1.519620e-06	2	false	smoothSolver	2.841130e-05	3.437860e-07	2	true	GAMG	3.771240e-04	2.078860e-06	6	true	smoothSolver	2.829670e-06	1.758860e-07	1	true
1630          	smoothSolver	9.258860e-06	6.865070e-07	2	2.066670e-05	1.535230e-06	2	false	smoothSolver	2.893180e-05	3.430930e-07	2	true	GAMG	4.842110e-04	3.597490e-06	6	true	smoothSolver	4.581310e-06	1.981470e-07	1	true
1631          	smoothSolver	9.127390e-06	6.754820e-07	2	1.951070e-05	1.497680e-06	2	false	smoothSolver	2.834980e-05	3.418170e-07	2	true	GAMG	2.344700e-04	2.223350e-06	5	true	smoothSolver	2.972090e-06	1.778750e-07	1	true
1632          	smoothSolver	8.753690e-06	6.729500e-07	2	1.883370e-05	1.489820e-06	2	false	smoothSolver	2.818230e-05	3.407290e-07	2	true	GAMG	1.391040e-04	1.378360e-06	6	true	smoothSolver	2.819370e-06	1.718610e-07	1	true
1633          	smoothSolver	8.704540e-06	6.707800e-07	2	1.837750e-05	1.484220e-06	2	false	smoothSolver	2.808160e-05	3.396740e-07	2	true	GAMG	2.639120e-04	2.006730e-06	6	true	smoothSolver	2.811890e-06	1.702480e-07	1	true
1634          	smoothSolver	8.639530e-06	6.683200e-07	2	1.866990e-05	1.492830e-06	2	false	smoothSolver	2.800200e-05	3.387020e-07	2	true	GAMG	3.768300e-04	2.091200e-06	6	true	smoothSolver	2.789250e-06	1.721270e-07	1	true
1635          	smoothSolver	9.095200e-06	6.731820e-07	2	2.034430e-05	1.508850e-06	2	false	smoothSolver	2.852340e-05	3.379910e-07	2	true	GAMG	4.839850e-04	3.578920e-06	6	true	smoothSolver	4.540740e-06	1.944020e-07	1	true
1636          	smoothSolver	8.963850e-06	6.621690e-07	2	1.919490e-05	1.471730e-06	2	false	smoothSolver	2.794190e-05	3.366990e-07	2	true	GAMG	2.341500e-04	2.232310e-06	5	true	smoothSolver	2.932110e-06	1.741520e-07	1	true
1637          	smoothSolver	8.590240e-06	6.596500e-07	2	1.852250e-05	1.464260e-06	2	false	smoothSolver	2.777440e-05	3.355950e-07	2	true	GAMG	1.387570e-04	1.366490e-06	6	true	smoothSolver	2.779550e-06	1.681550e-07	1	true
1638          	smoothSolver	8.541150e-06	6.574940e-07	2	1.806920e-05	1.458960e-06	2	false	smoothSolver	2.767270e-05	3.345260e-07	2	true	GAMG	2.636080e-04	1.973030e-06	6	true	smoothSolver	2.772330e-06	1.665610e-07	1	true
1639          	smoothSolver	8.476270e-06	6.550490e-07	2	1.836470e-05	1.467860e-06	2	false	smoothSolver	2.759160e-05	3.335400e-07	2	true	GAMG	3.765710e-04	2.102770e-06	6	true	smoothSolver	2.749880e-06	1.684580e-07	1	true
1640          	smoothSolver	8.932050e-06	6.599250e-07	2	2.004390e-05	1.484280e-06	2	false	smoothSolver	2.811150e-05	3.328180e-07	2	true	GAMG	4.837750e-04	3.563200e-06	6	true	smoothSolver	4.501090e-06	1.907440e-07	1	true
1641          	smoothSolver	8.800790e-06	6.489240e-07	2	1.889990e-05	1.447540e-06	2	false	smoothSolver	2.752870e-05	3.315140e-07	2	true	GAMG	2.338470e-04	2.246230e-06	5	true	smoothSolver	2.892970e-06	1.705170e-07	1	true
1642          	smoothSolver	8.427380e-06	6.464220e-07	2	1.823210e-05	1.440420e-06	2	false	smoothSolver	2.736000e-05	3.304010e-07	2	true	GAMG	1.384390e-04	1.337990e-06	6	true	smoothSolver	2.740640e-06	1.645400e-07	1	true
1643          	smoothSolver	8.378430e-06	6.442850e-07	2	1.778070e-05	1.435300e-06	2	false	smoothSolver	2.725720e-05	3.293220e-07	2	true	GAMG	2.633330e-04	1.944970e-06	6	true	smoothSolver	2.733610e-06	1.629660e-07	1	true
1644          	smoothSolver	8.313770e-06	6.418610e-07	2	1.808060e-05	1.444560e-06	2	false	smoothSolver	2.717490e-05	3.283280e-07	2	true	GAMG	3.763470e-04	2.113370e-06	6	true	smoothSolver	2.711330e-06	1.648820e-07	1	true
1645          	smoothSolver	8.769710e-06	6.467530e-07	2	1.976410e-05	1.461340e-06	2	false	smoothSolver	2.769390e-05	3.275990e-07	2	true	GAMG	4.836030e-04	3.550580e-06	6	true	smoothSolver	4.462220e-06	1.871760e-07	1	true
1646          	smoothSolver	8.638590e-06	6.357700e-07	2	1.862350e-05	1.424910e-06	2	false	smoothSolver	2.711030e-05	3.262890e-07	2	true	GAMG	2.335750e-04	2.260900e-06	5	true	smoothSolver	2.854610e-06	1.669700e-07	1	true
1647          	smoothSolver	8.265400e-06	6.332890e-07	2	1.795980e-05	1.418100e-06	2	false	smoothSolver	2.694070e-05	3.251700e-07	2	true	GAMG	1.381390e-04	1.320470e-06	6	true	smoothSolver	2.702520e-06	1.610120e-07	1	true
1648          	smoothSolver	8.216590e-06	6.311700e-07	2	1.751140e-05	1.413210e-06	2	false	smoothSolver	2.683710e-05	3.240860e-07	2	true	GAMG	2.630940e-04	1.914350e-06	6	true	smoothSolver	2.695690e-06	1.594540e-07	1	true
1649          	smoothSolver	8.152130e-06	6.287670e-07	2	1.781530e-05	1.422760e-06	2	false	smoothSolver	2.675420e-05	3.230880e-07	2	true	GAMG	3.761480e-04	2.122690e-06	6	true	smoothSolver	2.673580e-06	1.613860e-07	1	true
1650          	smoothSolver	8.608260e-06	6.336820e-07	2	1.950230e-05	1.439860e-06	2	false	smoothSolver	2.727260e-05	3.223560e-07	2	true	GAMG	4.834700e-04	3.539660e-06	6	true	smoothSolver	4.424250e-06	1.836870e-07	1	true
1651          	smoothSolver	8.477370e-06	6.227250e-07	2	1.836500e-05	1.403680e-06	2	false	smoothSolver	2.668840e-05	3.210430e-07	2	true	GAMG	2.333360e-04	2.275860e-06	5	true	smoothSolver	2.817190e-06	1.634990e-07	1	true
1652          	smoothSolver	8.104400e-06	6.202680e-07	2	1.770470e-05	1.397150e-06	2	false	smoothSolver	2.651840e-05	3.199230e-07	2	true	GAMG	1.378710e-04	1.301120e-06	6	true	smoothSolver	2.665280e-06	1.575560e-07	1	true
1653          	smoothSolver	8.055760e-06	6.181710e-07	2	1.725990e-05	1.392520e-06	2	false	smoothSolver	2.641450e-05	3.188380e-07	2	true	GAMG	2.628860e-04	1.908770e-06	6	true	smoothSolver	2.658660e-06	1.560150e-07	1	true
1654          	smoothSolver	7.991560e-06	6.157980e-07	2	1.756650e-05	1.402310e-06	2	false	smoothSolver	2.633130e-05	3.178400e-07	2	true	GAMG	3.759840e-04	2.131290e-06	6	true	smoothSolver	2.636730e-06	1.579610e-07	1	true
1655          	smoothSolver	8.447910e-06	6.207360e-07	2	1.925690e-05	1.419690e-06	2	false	smoothSolver	2.684940e-05	3.171080e-07	2	true	GAMG	4.833680e-04	3.529930e-06	6	true	smoothSolver	4.387170e-06	1.802700e-07	1	true
1656          	smoothSolver	8.317280e-06	6.098030e-07	2	1.812320e-05	1.383750e-06	2	false	smoothSolver	2.626500e-05	3.157970e-07	2	true	GAMG	2.331270e-04	2.291360e-06	5	true	smoothSolver	2.780610e-06	1.601010e-07	1	true
1657          	smoothSolver	7.944570e-06	6.073690e-07	2	1.746600e-05	1.377470e-06	2	false	smoothSolver	2.609490e-05	3.146790e-07	2	true	GAMG	1.376340e-04	1.283050e-06	6	true	smoothSolver	2.628900e-06	1.541750e-07	1	true
1658          	smoothSolver	7.896130e-06	6.052940e-07	2	1.702300e-05	1.373010e-06	2	false	smoothSolver	2.599090e-05	3.135960e-07	2	true	GAMG	2.627050e-04	1.882840e-06	6	true	smoothSolver	2.622500e-06	1.526500e-07	1	true
1659          	smoothSolver	7.832190e-06	6.029460e-07	2	1.733190e-05	1.382970e-06	2	false	smoothSolver	2.590760e-05	3.126010e-07	2	true	GAMG	3.758560e-04	2.138990e-06	6	true	smoothSolver	2.600750e-06	1.546140e-07	1	true
1660          	smoothSolver	8.288810e-06	6.079100e-07	2	1.902510e-05	1.400590e-06	2	false	smoothSolver	2.642580e-05	3.118720e-07	2	true	GAMG	4.833010e-04	3.521020e-06	6	true	smoothSolver	4.350920e-06	1.769320e-07	1	true
1661          	smoothSolver	8.158460e-06	5.970020e-07	2	1.789410e-05	1.364850e-06	2	false	smoothSolver	2.584150e-05	3.105650e-07	2	true	GAMG	2.329550e-04	2.306520e-06	5	true	smoothSolver	2.744860e-06	1.567830e-07	1	true
1662          	smoothSolver	7.786110e-06	5.945970e-07	2	1.723950e-05	1.358760e-06	2	false	smoothSolver	2.567160e-05	3.094520e-07	2	true	GAMG	1.374390e-04	1.264360e-06	6	true	smoothSolver	2.593350e-06	1.508740e-07	1	true
1663          	smoothSolver	7.737990e-06	5.925490e-07	2	1.679790e-05	1.354410e-06	2	false	smoothSolver	2.556780e-05	3.083740e-07	2	true	GAMG	2.625660e-04	1.857280e-06	6	true	smoothSolver	2.587130e-06	1.493670e-07	1	true
1664          	smoothSolver	7.674400e-06	5.902310e-07	2	1.710880e-05	1.364530e-06	2	false	smoothSolver	2.548470e-05	3.073840e-07	2	true	GAMG	3.757670e-04	2.146400e-06	6	true	smoothSolver	2.565530e-06	1.513480e-07	1	true
1665          	smoothSolver	8.131380e-06	5.952250e-07	2	1.880440e-05	1.382350e-06	2	false	smoothSolver	2.600320e-05	3.066620e-07	2	true	GAMG	4.832720e-04	3.513330e-06	6	true	smoothSolver	4.315430e-06	1.736740e-07	1	true
1666          	smoothSolver	8.001360e-06	5.843460e-07	2	1.767550e-05	1.346760e-06	2	false	smoothSolver	2.541920e-05	3.053620e-07	2	true	GAMG	2.328190e-04	2.319800e-06	5	true	smoothSolver	2.709840e-06	1.535440e-07	1	true
1667          	smoothSolver	7.629400e-06	5.819730e-07	2	1.702300e-05	1.340830e-06	2	false	smoothSolver	2.524960e-05	3.042550e-07	2	true	GAMG	1.372740e-04	1.266980e-06	6	true	smoothSolver	2.558530e-06	1.476530e-07	1	true
1668          	smoothSolver	7.581660e-06	5.799600e-07	2	1.658290e-05	1.336590e-06	2	false	smoothSolver	2.514630e-05	3.031850e-07	2	true	GAMG	2.624660e-04	1.837090e-06	6	true	smoothSolver	2.552490e-06	1.461630e-07	1	true
1669          	smoothSolver	7.518420e-06	5.776700e-07	2	1.689490e-05	1.346790e-06	2	false	smoothSolver	2.506360e-05	3.022030e-07	2	true	GAMG	3.757090e-04	2.150140e-06	6	true	smoothSolver	2.531030e-06	1.481580e-07	1	true
1670          	smoothSolver	7.975780e-06	5.827010e-07	2	1.859210e-05	1.364740e-06	2	false	smoothSolver	2.558260e-05	3.014880e-07	2	true	GAMG	4.832760e-04	3.507430e-06	6	true	smoothSolver	4.280690e-06	1.704900e-07	1	true
1671          	smoothSolver	7.846100e-06	5.718500e-07	2	1.746470e-05	1.329250e-06	2	false	smoothSolver	2.499910e-05	3.001970e-07	2	true	GAMG	2.327130e-04	9.061690e-07	6	true	smoothSolver	2.675610e-06	1.503790e-07	1	true
1672          	smoothSolver	7.474190e-06	5.694880e-07	2	1.681430e-05	1.323490e-06	2	false	smoothSolver	2.483010e-05	2.990990e-07	2	true	GAMG	1.370740e-04	1.249000e-06	6	true	smoothSolver	2.524510e-06	1.445000e-07	1	true
1673          	smoothSolver	7.426780e-06	5.675160e-07	2	1.637400e-05	1.319260e-06	2	false	smoothSolver	2.472730e-05	2.980380e-07	2	true	GAMG	2.623150e-04	1.842140e-06	6	true	smoothSolver	2.518580e-06	1.430220e-07	1	true
1674          	smoothSolver	7.364150e-06	5.652610e-07	2	1.668800e-05	1.329580e-06	2	false	smoothSolver	2.464530e-05	2.970650e-07	2	true	GAMG	3.755340e-04	2.156670e-06	6	true	smoothSolver	2.497300e-06	1.450310e-07	1	true
1675          	smoothSolver	7.821910e-06	5.703300e-07	2	1.838720e-05	1.347660e-06	2	false	smoothSolver	2.516490e-05	2.963600e-07	2	true	GAMG	4.832280e-04	3.499220e-06	6	true	smoothSolver	4.246600e-06	1.673700e-07	1	true
1676          	smoothSolver	7.692570e-06	5.595090e-07	2	1.725870e-05	1.312080e-06	2	false	smoothSolver	2.458210e-05	2.950790e-07	2	true	GAMG	2.325880e-04	9.108000e-07	6	true	smoothSolver	2.642030e-06	1.472750e-07	1	true
1677          	smoothSolver	7.321070e-06	5.571840e-07	2	1.660950e-05	1.306400e-06	2	false	smoothSolver	2.441370e-05	2.939910e-07	2	true	GAMG	1.369390e-04	1.225240e-06	6	true	smoothSolver	2.491070e-06	1.414100e-07	1	true
1678          	smoothSolver	7.273970e-06	5.552470e-07	2	1.616940e-05	1.302180e-06	2	false	smoothSolver	2.431170e-05	2.929400e-07	2	true	GAMG	2.622100e-04	1.822940e-06	6	true	smoothSolver	2.485360e-06	1.399460e-07	1	true
1679          	smoothSolver	7.211700e-06	5.530280e-07	2	1.648270e-05	1.312470e-06	2	false	smoothSolver	2.423040e-05	2.919780e-07	2	true	GAMG	3.755110e-04	2.160700e-06	6	true	smoothSolver	2.464260e-06	1.419680e-07	1	true
1680          	smoothSolver	7.669870e-06	5.581300e-07	2	1.818220e-05	1.330580e-06	2	false	smoothSolver	2.475080e-05	2.912850e-07	2	true	GAMG	4.832480e-04	3.502400e-06	6	true	smoothSolver	4.213400e-06	1.643150e-07	1	true
1681          	smoothSolver	7.541070e-06	5.473560e-07	2	1.705520e-05	1.295090e-06	2	false	smoothSolver	2.416880e-05	2.900140e-07	2	true	GAMG	2.324960e-04	9.169290e-07	6	true	smoothSolver	2.609270e-06	1.442340e-07	1	true
1682          	smoothSolver	7.169970e-06	5.450640e-07	2	1.640710e-05	1.289510e-06	2	false	smoothSolver	2.400130e-05	2.889380e-07	2	true	GAMG	1.367760e-04	1.213790e-06	6	true	smoothSolver	2.458530e-06	1.383820e-07	1	true
1683          	smoothSolver	7.123180e-06	5.431560e-07	2	1.596710e-05	1.285240e-06	2	false	smoothSolver	2.390010e-05	2.878990e-07	2	true	GAMG	2.621390e-04	1.811010e-06	6	true	smoothSolver	2.452990e-06	1.369340e-07	1	true
1684          	smoothSolver	7.061340e-06	5.409690e-07	2	1.627920e-05	1.295430e-06	2	false	smoothSolver	2.381970e-05	2.869480e-07	2	true	GAMG	3.754910e-04	2.164170e-06	6	true	smoothSolver	2.432050e-06	1.389700e-07	1	true
1685          	smoothSolver	7.519910e-06	5.461070e-07	2	1.797890e-05	1.313600e-06	2	false	smoothSolver	2.434090e-05	2.862670e-07	2	true	GAMG	4.832990e-04	3.495520e-06	6	true	smoothSolver	4.181070e-06	1.613240e-07	1	true
1686          	smoothSolver	7.391570e-06	5.353700e-07	2	1.685380e-05	1.278190e-06	2	false	smoothSolver	2.375980e-05	2.850090e-07	2	true	GAMG	2.323860e-04	9.207340e-07	6	true	smoothSolver	2.577340e-06	1.412580e-07	1	true
1687          	smoothSolver	7.020830e-06	5.331120e-07	2	1.620570e-05	1.272610e-06	2	false	smoothSolver	2.359320e-05	2.839450e-07	2	true	GAMG	1.366360e-04	1.204170e-06	6	true	smoothSolver	2.426670e-06	1.354190e-07	1	true
1688          	smoothSolver	6.974420e-06	5.312370e-07	2	1.576400e-05	1.268260e-06	2	false	smoothSolver	2.349290e-05	2.829180e-07	2	true	GAMG	2.620840e-04	1.803620e-06	6	true	smoothSolver	2.421310e-06	1.339880e-07	1	true
1689          	smoothSolver	6.913050e-06	5.290880e-07	2	1.607490e-05	1.278380e-06	2	false	smoothSolver	2.341340e-05	2.819800e-07	2	true	GAMG	3.754670e-04	2.166260e-06	6	true	smoothSolver	2.400510e-06	1.360410e-07	1	true
1690          	smoothSolver	7.372010e-06	5.342640e-07	2	1.777560e-05	1.296600e-06	2	false	smoothSolver	2.393560e-05	2.813110e-07	2	true	GAMG	4.833350e-04	3.491320e-06	6	true	smoothSolver	4.149220e-06	1.584010e-07	1	true
1691          	smoothSolver	7.244070e-06	5.235590e-07	2	1.665020e-05	1.261090e-06	2	false	smoothSolver	2.335540e-05	2.800660e-07	2	true	GAMG	2.323100e-04	9.300420e-07	6	true	smoothSolver	2.545980e-06	1.383540e-07	1	true
1692          	smoothSolver	6.873810e-06	5.213390e-07	2	1.600260e-05	1.255520e-06	2	false	smoothSolver	2.318980e-05	2.790150e-07	2	true	GAMG	1.365350e-04	1.188330e-06	6	true	smoothSolver	2.395520e-06	1.325320e-07	1	true
1693          	smoothSolver	6.827880e-06	5.195030e-07	2	1.555860e-05	1.251040e-06	2	false	smoothSolver	2.309060e-05	2.780000e-07	2	true	GAMG	2.620100e-04	1.790210e-06	6	true	smoothSolver	2.390340e-06	1.311130e-07	1	true
1694          	smoothSolver	6.766930e-06	5.173920e-07	2	1.587110e-05	1.261280e-06	2	false	smoothSolver	2.301200e-05	2.770750e-07	2	true	GAMG	3.754480e-04	2.166170e-06	6	true	smoothSolver	2.369700e-06	1.331770e-07	1	true
1695          	smoothSolver	7.226370e-06	5.226090e-07	2	1.757250e-05	1.279500e-06	2	false	smoothSolver	2.353510e-05	2.764190e-07	2	true	GAMG	4.833500e-04	3.486330e-06	6	true	smoothSolver	4.118000e-06	1.555360e-07	1	true
1696          	smoothSolver	7.098810e-06	5.119370e-07	2	1.644490e-05	1.243910e-06	2	false	smoothSolver	2.295600e-05	2.751870e-07	2	true	GAMG	2.322340e-04	9.422130e-07	6	true	smoothSolver	2.515240e-06	1.355080e-07	1	true
1697          	smoothSolver	6.729140e-06	5.097610e-07	2	1.579770e-05	1.238330e-06	2	false	smoothSolver	2.279150e-05	2.741490e-07	2	true	GAMG	1.364260e-04	1.179370e-06	6	true	smoothSolver	2.365070e-06	1.297020e-07	1	true
1698          	smoothSolver	6.683680e-06	5.079630e-07	2	1.535410e-05	1.233780e-06	2	false	smoothSolver	2.269320e-05	2.731480e-07	2	true	GAMG	2.619590e-04	1.773800e-06	6	true	smoothSolver	2.360040e-06	1.282970e-07	1	true
1699          	smoothSolver	6.623170e-06	5.058940e-07	2	1.566780e-05	1.244070e-06	2	false	smoothSolver	2.261570e-05	2.722360e-07	2	true	GAMG	3.754330e-04	2.166940e-06	6	true	smoothSolver	2.339530e-06	1.303730e-07	1	true
1700          	smoothSolver	7.083120e-06	5.111510e-07	2	1.736890e-05	1.262280e-06	2	false	smoothSolver	2.313990e-05	2.715940e-07	2	true	GAMG	4.834000e-04	3.479200e-06	6	true	smoothSolver	4.087620e-06	1.527350e-07	1	true
1701          	smoothSolver	6.956050e-06	5.005210e-07	2	1.623950e-05	1.226590e-06	2	false	smoothSolver	2.256180e-05	2.703750e-07	2	true	GAMG	2.321770e-04	9.511300e-07	6	true	smoothSolver	2.485290e-06	1.327220e-07	1	true
1702          	smoothSolver	6.586870e-06	4.983850e-07	2	1.559170e-05	1.220990e-06	2	false	smoothSolver	2.239830e-05	2.693510e-07	2	true	GAMG	1.363290e-04	1.170540e-06	6	true	smoothSolver	2.335260e-06	1.269290e-07	1	true
